,OBJECTID,IMPROVEMEN,DAMAGE,HOME_OWNER,SQUARE_FOO,income_indiv,home_ins,fin_asset,geometry,dollar_needed,balance,insurance,fema,sba,cdbg,bank,ngo,param,insurance_time,fema_time,sba_time,cdbg_time,bank_time,ngo_time,param_time,total_time,cdbg_tier,savings,cons_time,cons_start,cons_finish
0,2940,137316,1,H,1983,203976.1658614613,137316.0,808778.0,0,274.632,0.0,0.0,0.0,123.309768,0.0,151.32223199999999,0.0,0,0.0,0.0,35.13593136141355,0.0,82.96039889650184,0.0,0,118.09633025791538,4,0.0,2.6477564144240677,118.09633025791538,120.74408667233945
1,2996,192398,1,H,1185,106192.00792002588,192398.0,684989.0,0,384.796,0.0,0.0,0.0,0.0,0.0,384.796,0.0,0,0.0,0.0,0.0,0.0,75.51675003651877,0.0,0,75.51675003651877,4,0.0,1.6390515162058683,75.51675003651877,77.15580155272464
2,3004,99225,1,H,1220,120015.5335137626,99225.0,684989.0,0,198.45000000000002,0.0,0.0,0.0,89.10405000000002,0.0,109.34595,0.0,0,0.0,0.0,67.12443047226884,0.0,37.19980481452987,0.0,0,104.32423528679871,4,0.0,1.375774953074933,104.32423528679871,105.70001023987365
3,3012,91369,1,H,1340,84697.48149683683,91369.0,815399.0,0,182.738,0.0,0.0,0.0,82.049362,0.0,100.688638,0.0,0,0.0,0.0,93.07904198386376,0.0,37.77059331988143,0.0,0,130.84963530374517,4,0.0,4.709014470983189,130.84963530374517,135.55864977472837
4,3022,154752,1,H,1785,283136.1070228937,154752.0,1289961.0,0,309.504,0.0,0.0,0.0,0.0,0.0,309.504,0.0,0,0.0,0.0,0.0,0.0,138.89325542820828,0.0,0,138.89325542820828,4,0.0,1.7360475898101035,138.89325542820828,140.6293030180184
5,3043,125629,1,H,1401,68950.33306378944,125629.0,815399.0,0,251.258,0.0,0.0,0.0,0.0,0.0,251.258,0.0,0,0.0,0.0,0.0,0.0,185.03420726424227,0.0,0,185.03420726424227,2,0.0,1.4800552422275692,185.03420726424227,186.51426250646983
6,3049,138849,1,H,1220,29665.307525401407,138849.0,684989.0,0,277.698,277.698,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,2.2353143063753094,,
7,3083,85066,1,H,1148,68834.52656795127,85066.0,815399.0,0,170.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,170.132,2.2339065211206566,0.0,2.2339065211206566
8,3084,188324,1,H,1552,59246.5618275832,188324.0,815399.0,0,376.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,376.648,1.8386866859551598,0.0,1.8386866859551598
9,3090,175865,1,H,1481,154121.89898869125,175865.0,815399.0,0,351.73,0.0,0.0,0.0,0.0,0.0,351.73,0.0,0,0.0,0.0,0.0,0.0,63.42224940159562,0.0,0,63.42224940159562,4,0.0,0.8680904380233087,63.42224940159562,64.29033983961892
10,3098,259029,1,H,1818,127886.37428315206,235037.48,684989.0,0,518.058,0.0,0.0,0.0,232.608042,0.0,285.449958,0.0,0,0.0,0.0,11.198147796865252,0.0,148.52529924282493,0.0,0,159.72344703969017,4,0.0,1.2022235112313213,159.72344703969017,160.9256705509215
11,3108,189514,1,H,2105,137436.4251125775,189514.0,684989.0,0,379.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,379.028,1.162608158902238,0.0,1.162608158902238
12,3141,183983,1,H,1400,140102.2456341533,183983.0,815399.0,0,367.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,367.966,1.5029508380602319,0.0,1.5029508380602319
13,3149,295424,1,H,1892,326951.93565354263,254607.29,815399.0,0,590.848,0.0,0.0,0.0,0.0,0.0,590.848,0.0,0,0.0,0.0,0.0,0.0,78.62181976719658,0.0,0,78.62181976719658,4,0.0,2.352334066646078,78.62181976719658,80.97415383384266
14,3160,442763,1,H,1785,414373.2461871867,267768.95,1289961.0,0,885.5260000000001,0.0,0.0,0.0,0.0,0.0,885.5260000000001,0.0,0,0.0,0.0,0.0,0.0,29.10712215236809,0.0,0,29.10712215236809,4,0.0,2.4237309260408946,29.10712215236809,31.53085307840898
15,3203,110955,1,H,1400,176959.9939960036,110955.0,684989.0,0,221.91,0.0,0.0,0.0,99.63759,0.0,122.27241,0.0,0,0.0,0.0,54.01475175944621,0.0,233.34955184775217,0.0,0,287.3643036071984,4,0.0,0.7604137045663142,287.3643036071984,288.1247173117647
16,3206,227004,2,H,1148,143745.94024235255,227004.0,684989.0,0,22700.4,0.0,0.0,0.0,10192.4796,0.0,12507.9204,0.0,0,0.0,0.0,34.15161000176032,0.0,93.62086249481293,0.0,0,127.77247249657324,4,0.0,33.89775177926461,127.77247249657324,161.67022427583785
17,3223,159195,1,H,1660,248617.437589374,159195.0,684989.0,0,318.39,0.0,0.0,0.0,0.0,0.0,318.39,0.0,0,0.0,0.0,0.0,0.0,49.65999454631651,0.0,0,49.65999454631651,4,0.0,1.745362908402216,49.65999454631651,51.405357454718725
18,3235,213245,1,H,1488,71607.87530915477,213245.0,684989.0,0,426.49,0.0,0.0,0.0,191.49401,0.0,234.99599,0.0,0,0.0,0.0,74.78906436716343,0.0,37.29887503588924,0.0,0,112.08793940305267,2,0.0,1.5741497574274763,112.08793940305267,113.66208916048015
19,3239,123519,1,H,2323,46236.47288046528,123519.0,684989.0,0,247.038,247.038,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.6811374969361155,,
20,3240,243328,1,H,1883,55966.75815667394,235037.48,684989.0,0,486.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,486.656,1.8356642795324676,0.0,1.8356642795324676
21,3254,435594,1,H,2337,14648.803805589256,254607.29,815399.0,0,871.188,871.188,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,2.976996903315427,,
22,3263,184080,1,H,1148,143713.09679625212,184080.0,815399.0,0,368.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,368.16,1.00812736294356,0.0,1.00812736294356
23,3272,225792,2,H,1407,52360.78778982141,225792.0,684989.0,0,22579.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,22579.2,35.57195571399269,0.0,35.57195571399269
24,3277,205413,1,H,1279,70025.38857623334,205413.0,684989.0,0,410.826,0.0,0.0,0.0,184.46087400000002,0.0,226.365126,0.0,0,0.0,0.0,52.712165228420986,0.0,52.999838445181645,0.0,0,105.71200367360262,2,0.0,1.4236560076840403,105.71200367360262,107.13565968128667
25,3328,52726,1,H,1491,33911.90989614023,52726.0,1289961.0,0,105.452,105.452,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.4312251655181187,,
26,3330,54918,1,H,1551,61377.2188808077,54918.0,1289961.0,0,109.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,109.836,1.747508013614499,0.0,1.747508013614499
27,3361,148257,1,H,1793,78619.09980164014,148257.0,815399.0,0,296.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,296.514,1.4774084574056263,0.0,1.4774084574056263
28,3385,200000,1,H,983,101873.34756277948,200000.0,776941.0,0,400.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0,0.0,0.0,0.0,0.0,16.4295200568864,0.0,0,16.4295200568864,4,0.0,1.1354730427550506,16.4295200568864,17.564993099641452
29,3439,71508,2,H,1507,124908.63535467871,71508.0,815399.0,0,7150.8,0.0,0.0,0.0,3210.7092000000002,0.0,3940.0908,0.0,0,0.0,0.0,27.445841701585408,0.0,45.946442648250375,0.0,0,73.39228434983579,4,0.0,33.837336159039594,73.39228434983579,107.22962050887539
30,3443,221912,1,H,1671,145905.36848753184,221912.0,684989.0,0,443.824,0.0,0.0,0.0,199.27697600000002,0.0,244.547024,0.0,0,0.0,0.0,43.745128617000134,0.0,143.95949878799652,0.0,0,187.70462740499664,4,0.0,1.4277187405446212,187.70462740499664,189.13234614554128
31,3467,194779,1,H,1183,112488.63865774235,194779.0,684989.0,0,389.558,0.0,0.0,0.0,174.911542,0.0,214.646458,0.0,0,0.0,0.0,124.6733720555698,0.0,77.49398556362775,0.0,0,202.16735761919756,4,0.0,2.7267064857747316,202.16735761919756,204.8940641049723
32,3469,339253,1,H,1232,42804.8838604865,235037.48,684989.0,0,678.506,678.506,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.9509059447389254,,
33,3475,247641,1,H,1488,113172.35120785017,247641.0,815399.0,0,495.282,0.0,0.0,0.0,222.381618,0.0,272.900382,0.0,0,0.0,0.0,84.23426515440545,0.0,62.68380669046794,0.0,0,146.9180718448734,4,0.0,6.709482199469794,146.9180718448734,153.62755404434319
34,3489,202215,2,H,1496,160406.49900582508,202215.0,815399.0,0,20221.5,0.0,0.0,0.0,0.0,0.0,20221.5,0.0,0,0.0,0.0,0.0,0.0,28.10854063298202,0.0,0,28.10854063298202,4,0.0,21.86505305000206,28.10854063298202,49.97359368298408
35,3493,66686,2,H,1453,149317.6136017514,66686.0,815399.0,0,6668.6,0.0,0.0,0.0,2994.2014000000004,0.0,3674.3986,0.0,0,0.0,0.0,41.61483975875325,0.0,47.68080814074007,0.0,0,89.29564789949332,4,0.0,41.95333669753753,89.29564789949332,131.24898459703084
36,3494,211885,1,H,1239,109697.1310947649,211885.0,815399.0,0,423.77,0.0,0.0,0.0,190.27273,0.0,233.49727,0.0,0,0.0,0.0,114.04650147010197,0.0,393.3341807203807,0.0,0,507.3806821904827,4,0.0,1.8635756268914971,507.3806821904827,509.24425781737415
37,3514,226350,1,H,1303,252681.5375901835,226350.0,815399.0,0,452.7,0.0,0.0,0.0,0.0,0.0,452.7,0.0,0,0.0,0.0,0.0,0.0,110.3851994302327,0.0,0,110.3851994302327,4,0.0,1.555464375986769,110.3851994302327,111.94066380621948
38,3515,191109,1,H,1709,270776.9034885928,191109.0,815399.0,0,382.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,382.218,1.913985974729708,0.0,1.913985974729708
39,3516,233128,1,H,1816,71061.50885005035,233128.0,815399.0,0,466.25600000000003,0.0,0.0,0.0,209.34894400000002,0.0,256.907056,0.0,0,0.0,0.0,18.50648812925996,0.0,80.11436781926717,0.0,0,98.62085594852714,2,0.0,1.7369741921772635,98.62085594852714,100.3578301407044
40,3518,323241,1,H,1847,149981.97034882318,254607.29,815399.0,0,646.482,0.0,0.0,0.0,290.270418,0.0,356.21158199999996,0.0,0,0.0,0.0,26.5697550218578,0.0,50.786262635071346,0.0,0,77.35601765692914,4,0.0,2.4762352127026177,77.35601765692914,79.83225286963176
41,3549,133825,1,H,1219,55260.41271764396,133825.0,815399.0,0,267.65,0.0,0.0,0.0,0.0,0.0,267.65,0.0,0,0.0,0.0,0.0,0.0,23.036101448585324,0.0,0,23.036101448585324,2,0.0,1.619374633130457,23.036101448585324,24.655476081715783
42,3585,36906,1,H,861,100534.44647913384,36906.0,776941.0,0,73.812,0.0,0.0,0.0,33.141588,0.0,40.670412,0.0,0,0.0,0.0,56.95412248393346,0.0,68.07262270214859,0.0,0,125.02674518608205,4,0.0,1.6152353513126565,125.02674518608205,126.64198053739472
43,3587,300000,1,H,1670,160663.7473805169,249448.15,776941.0,0,600.0,0.0,0.0,0.0,269.40000000000003,0.0,330.59999999999997,0.0,0,0.0,0.0,15.51233718450567,0.0,4.979910610409749,0.0,0,20.492247794915418,4,0.0,1.9681042354569427,20.492247794915418,22.46035203037236
44,3589,509291,1,H,2414,150839.67610016707,249448.15,776941.0,0,1018.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,1018.582,2.384722721831781,0.0,2.384722721831781
45,3635,378916,1,H,2577,55830.9809560864,249448.15,776941.0,0,757.832,0.0,0.0,0.0,340.266568,0.0,417.565432,0.0,0,0.0,0.0,66.6788640467232,0.0,73.8264948056461,0.0,0,140.5053588523693,2,0.0,3.621925936569725,140.5053588523693,144.12728478893905
46,3641,162109,1,H,1321,172084.56512813346,162109.0,815399.0,0,324.218,0.0,0.0,0.0,0.0,0.0,324.218,0.0,0,0.0,0.0,0.0,0.0,154.07247646798044,0.0,0,154.07247646798044,4,0.0,1.2199029518952729,154.07247646798044,155.29237941987572
47,3642,113636,1,H,1217,146622.64200519698,113636.0,815399.0,0,227.272,0.0,0.0,0.0,0.0,0.0,227.272,0.0,0,0.0,0.0,0.0,0.0,91.29756286551189,0.0,0,91.29756286551189,4,0.0,3.294344288413572,91.29756286551189,94.59190715392546
48,3706,201130,1,H,1303,121489.51704706834,201130.0,815399.0,0,402.26,0.0,0.0,0.0,180.61474,0.0,221.64525999999998,0.0,0,0.0,0.0,75.1852456380354,0.0,30.83170514357522,0.0,0,106.01695078161062,4,0.0,2.3044527791891585,106.01695078161062,108.32140356079978
49,3708,324278,1,H,1219,93623.45721199832,254607.29,815399.0,0,648.556,0.0,0.0,0.0,291.20164400000004,0.0,357.354356,0.0,0,0.0,0.0,30.817259265840402,0.0,56.78091511608129,0.0,0,87.5981743819217,4,0.0,3.174249081742683,87.5981743819217,90.77242346366438
50,3714,298624,1,H,962,47314.21691692593,246448.46,762035.0,0,597.248,597.248,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,2.5386137102767403,,
51,3723,139801,1,H,1623,260473.61977094447,139801.0,815399.0,0,279.60200000000003,0.0,0.0,0.0,0.0,0.0,279.60200000000003,0.0,0,0.0,0.0,0.0,0.0,207.23389106789767,0.0,0,207.23389106789767,4,0.0,1.4244504070603055,207.23389106789767,208.65834147495798
52,3732,219332,1,H,1402,510018.9288292864,219332.0,762035.0,0,438.664,0.0,0.0,0.0,0.0,0.0,438.664,0.0,0,0.0,0.0,0.0,0.0,11.241693582211276,0.0,0,11.241693582211276,4,0.0,2.09220951900518,11.241693582211276,13.333903101216457
53,3762,308441,1,H,1740,72074.89148542761,249448.15,776941.0,0,616.8820000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,616.8820000000001,3.115568785640886,0.0,3.115568785640886
54,3764,121057,1,H,1144,78517.69043163247,121057.0,776941.0,0,242.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,242.114,1.5563899052999128,0.0,1.5563899052999128
55,3779,225259,1,H,1775,75543.96026147851,225259.0,762035.0,0,450.51800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,450.51800000000003,1.4092794956172188,0.0,1.4092794956172188
56,3904,197831,1,H,1502,70249.21583166337,197831.0,762035.0,0,395.66200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,395.66200000000003,1.476272844674681,0.0,1.476272844674681
57,3942,247641,1,H,1512,155569.99019999013,246448.46,762035.0,0,495.282,0.0,0.0,0.0,0.0,0.0,495.282,0.0,0,0.0,0.0,0.0,0.0,26.29545432728437,0.0,0,26.29545432728437,4,0.0,4.463312306059111,26.29545432728437,30.758766633343484
58,3944,148179,1,H,1564,94027.22929744687,148179.0,762035.0,0,296.358,0.0,0.0,0.0,133.064742,0.0,163.293258,0.0,0,0.0,0.0,60.10533283645976,0.0,105.92098825216341,0.0,0,166.02632108862318,4,0.0,4.513387291657461,166.02632108862318,170.53970838028064
59,3970,50741,1,H,1402,51239.605163580585,50741.0,762035.0,0,101.482,101.482,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,2.446713351958364,,
60,3988,233373,2,H,1991,51093.17371042013,233373.0,762035.0,0,23337.300000000003,23337.300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,64.67097114196349,,
61,4031,582499,1,H,1288,118232.34228463676,249448.15,776941.0,0,1164.998,0.0,0.0,0.0,523.084102,0.0,641.913898,0.0,0,0.0,0.0,66.34896286950989,0.0,56.30182839397959,0.0,0,122.65079126348948,4,0.0,5.86083769632508,122.65079126348948,128.51162895981457
62,4060,295053,1,H,1402,112347.71325975547,246448.46,762035.0,0,590.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,590.106,3.205276184347499,0.0,3.205276184347499
63,4125,336555,1,H,1503,42531.98262448857,246448.46,762035.0,0,673.11,673.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,2.0304440611134065,,
64,4129,152337,1,H,1783,162800.63258706484,152337.0,762035.0,0,304.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,304.674,1.244365154413674,0.0,1.244365154413674
65,4200,180193,1,H,1122,203640.03040851784,180193.0,693504.0,0,360.386,0.0,0.0,0.0,161.81331400000002,0.0,198.572686,0.0,0,0.0,0.0,48.89191904027103,0.0,38.934772992805684,0.0,0,87.82669203307671,4,0.0,3.2131192124939676,87.82669203307671,91.03981124557068
66,4475,357040,2,H,1507,282345.6176112394,246447.35,693504.0,0,35704.0,0.0,0.0,0.0,0.0,0.0,35704.0,0.0,0,0.0,0.0,0.0,0.0,136.00034422121888,0.0,0,136.00034422121888,4,0.0,36.78518693693647,136.00034422121888,172.78553115815535
67,4485,241451,1,H,1687,153419.88120651868,241451.0,693504.0,0,482.902,0.0,0.0,0.0,0.0,0.0,482.902,0.0,0,0.0,0.0,0.0,0.0,93.12522069482053,0.0,0,93.12522069482053,4,0.0,1.3532056334076108,93.12522069482053,94.47842632822814
68,10986,765369,1,H,2920,129324.0759889482,256869.25,988672.0,0,1530.738,0.0,0.0,0.0,0.0,0.0,1530.738,0.0,0,0.0,0.0,0.0,0.0,45.11272555756754,0.0,0,45.11272555756754,4,0.0,2.4635095560378937,45.11272555756754,47.576235113605435
69,10991,49548,1,H,1804,201511.7487087163,49548.0,983113.0,0,99.096,0.0,0.0,0.0,44.494104,0.0,54.601896,0.0,0,0.0,0.0,27.45238176590938,0.0,74.13356514586846,0.0,0,101.58594691177784,4,0.0,1.158788536641052,101.58594691177784,102.7447354484189
70,11000,193506,1,H,2312,68994.86412183063,193506.0,988672.0,0,387.012,0.0,0.0,0.0,173.76838800000002,0.0,213.24361199999998,0.0,0,0.0,0.0,46.04029050951309,0.0,23.793826821995186,0.0,0,69.83411733150828,2,0.0,0.813540220267964,69.83411733150828,70.64765755177625
71,11005,535898,1,H,2068,69227.70022018376,255039.46,983113.0,0,1071.796,0.0,0.0,0.0,481.23640400000005,0.0,590.559596,0.0,0,0.0,0.0,63.57478004165211,0.0,30.354603656681277,0.0,0,93.9293836983334,2,0.0,1.5198638909832267,93.9293836983334,95.44924758931663
72,11030,128599,1,H,1941,111111.4915793578,128599.0,983113.0,0,257.198,0.0,0.0,0.0,115.48190199999999,0.0,141.716098,0.0,0,0.0,0.0,82.78707640833132,0.0,20.532430451207553,0.0,0,103.31950685953888,4,0.0,1.8529845739339712,103.31950685953888,105.17249143347284
73,11098,26249,1,H,1152,162807.8019708149,26249.0,741078.0,0,52.498,0.0,0.0,0.0,23.571602,0.0,28.926398,0.0,0,0.0,0.0,31.622860056200818,0.0,43.37929521676534,0.0,0,75.00215527296616,4,0.0,2.397004667039621,75.00215527296616,77.39915994000579
74,11100,196244,1,H,1080,44646.02252973718,196244.0,741078.0,0,392.488,392.488,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,4.6803686454293505,,
75,11133,23265,2,H,1654,118336.76407057376,23265.0,983113.0,0,2326.5,0.0,0.0,0.0,0.0,0.0,2326.5,0.0,0,0.0,0.0,0.0,0.0,48.23765485533317,0.0,0,48.23765485533317,4,0.0,21.022677399541163,48.23765485533317,69.26033225487433
76,11153,47821,1,H,1280,88630.15696116639,47821.0,988672.0,0,95.642,0.0,0.0,0.0,42.943258,0.0,52.698741999999996,0.0,0,0.0,0.0,34.45554152134957,0.0,81.95974732726893,0.0,0,116.4152888486185,4,0.0,2.6475995674267225,116.4152888486185,119.06288841604523
77,11187,407995,1,H,1492,111739.47238442402,255039.46,983113.0,0,815.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,815.99,1.1607894157737877,0.0,1.1607894157737877
78,11201,357332,1,H,1658,115214.39525997356,241255.22,804973.0,0,714.664,0.0,0.0,0.0,0.0,0.0,714.664,0.0,0,0.0,0.0,0.0,0.0,53.77034511884146,0.0,0,53.77034511884146,4,0.0,2.663788793861437,53.77034511884146,56.4341339127029
79,11249,449243,1,H,1844,47871.0395036084,238297.41,584190.0,0,898.486,898.486,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.9571358598242439,,
80,11294,361763,1,H,1705,65009.29545038449,241255.22,804973.0,0,723.5260000000001,0.0,0.0,0.0,324.863174,0.0,398.66282600000005,0.0,0,0.0,0.0,23.302186372438833,0.0,58.158033701696375,0.0,0,81.46022007413521,2,0.0,1.7051623997737018,81.46022007413521,83.1653824739089
81,11352,57845,1,H,600,100129.2487820167,57845.0,983113.0,0,115.69,0.0,0.0,0.0,51.94481,0.0,63.74519,0.0,0,0.0,0.0,28.519254751757657,0.0,83.7467312140633,0.0,0,112.26598596582096,4,0.0,1.6283969714306252,112.26598596582096,113.89438293725158
82,11359,438901,1,H,1536,69065.95081815621,241255.22,804973.0,0,877.802,0.0,0.0,0.0,394.133098,0.0,483.668902,0.0,0,0.0,0.0,83.05144029167165,0.0,55.09834342768572,0.0,0,138.14978371935737,2,0.0,1.8525114103932083,138.14978371935737,140.0022951297506
83,11360,344046,1,H,2802,162888.52096901377,241255.22,804973.0,0,688.092,0.0,0.0,0.0,308.953308,0.0,379.138692,0.0,0,0.0,0.0,54.794712934263316,0.0,93.36775818950231,0.0,0,148.1624711237656,4,0.0,2.430823691254489,148.1624711237656,150.5932948150201
84,11371,156956,1,H,952,148386.4853841769,156956.0,983113.0,0,313.91200000000003,0.0,0.0,0.0,140.94648800000002,0.0,172.96551200000002,0.0,0,0.0,0.0,28.614466213120803,0.0,70.345224328532,0.0,0,98.9596905416528,4,0.0,1.5797791406864687,98.9596905416528,100.53946968233927
85,11387,191737,1,H,1643,205419.04448173495,191737.0,983113.0,0,383.474,0.0,0.0,0.0,172.179826,0.0,211.294174,0.0,0,0.0,0.0,78.48075975233643,0.0,28.56567843750699,0.0,0,107.04643818984341,4,0.0,1.3636951001184419,107.04643818984341,108.41013328996186
86,11403,260321,1,H,1750,124272.84952417642,241255.22,804973.0,0,520.642,0.0,0.0,0.0,233.76825800000003,0.0,286.873742,0.0,0,0.0,0.0,52.10422547163583,0.0,51.466215385908775,0.0,0,103.57044085754461,4,0.0,2.388453291297679,103.57044085754461,105.95889414884229
87,11473,296857,1,H,2088,89139.37568805419,241255.22,804973.0,0,593.714,0.0,0.0,0.0,0.0,0.0,593.714,0.0,0,0.0,0.0,0.0,0.0,143.54300252806073,0.0,0,143.54300252806073,4,0.0,0.9616279957867131,143.54300252806073,144.50463052384742
88,11507,780549,2,H,3881,203329.15023932155,238297.41,584190.0,0,78054.90000000001,0.0,0.0,0.0,35046.650100000006,0.0,43008.2499,0.0,0,0.0,0.0,83.00996374424564,0.0,100.66356300382367,0.0,0,183.67352674806932,4,0.0,41.21288969655569,183.67352674806932,224.886416444625
89,11509,71684,1,H,1874,60968.35837947205,71684.0,804973.0,0,143.368,0.0,0.0,0.0,64.372232,0.0,78.995768,0.0,0,0.0,0.0,85.43480011246372,0.0,38.55993990493236,0.0,0,123.99474001739608,2,0.0,1.2395842799048562,123.99474001739608,125.23432429730094
90,11513,564170,2,H,1806,170004.54174305173,241255.22,804973.0,0,56417.0,0.0,0.0,0.0,0.0,0.0,56417.0,0.0,0,0.0,0.0,0.0,0.0,39.614926953425325,0.0,0,39.614926953425325,4,0.0,35.87278913562816,39.614926953425325,75.48771608905349
91,11514,900000,1,H,3444,89097.31941579722,241255.22,804973.0,0,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0,0.0,0.0,0.0,0.0,35.21233192924495,0.0,0,35.21233192924495,4,0.0,1.139164308633318,35.21233192924495,36.351496237878266
92,11520,45361,1,H,1586,66629.64747398839,45361.0,804973.0,0,90.72200000000001,0.0,0.0,0.0,0.0,0.0,90.72200000000001,0.0,0,0.0,0.0,0.0,0.0,76.32604850812031,0.0,0,76.32604850812031,2,0.0,2.5579529603924067,76.32604850812031,78.88400146851272
93,11534,377000,1,H,1722,87894.89745394644,241255.22,804973.0,0,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,754.0,1.621591481789771,0.0,1.621591481789771
94,11540,264225,1,H,1536,57934.35572777453,241255.22,804973.0,0,528.45,0.0,0.0,0.0,237.27405000000002,0.0,291.17595000000006,0.0,0,0.0,0.0,54.680102940410784,0.0,92.97403307265404,0.0,0,147.65413601306483,2,0.0,0.9578666194080272,147.65413601306483,148.61200263247287
95,11586,173835,1,H,1604,344575.8287528083,173835.0,1323452.0,0,347.67,0.0,0.0,0.0,0.0,0.0,347.67,0.0,0,0.0,0.0,0.0,0.0,76.86745542676469,0.0,0,76.86745542676469,4,0.0,2.4987162246640673,76.86745542676469,79.36617165142876
96,11603,26646,3,H,1200,112521.61812832266,26646.0,1323452.0,0,13323.0,0.0,0.0,0.0,0.0,0.0,13323.0,0.0,0,0.0,0.0,0.0,0.0,167.45908819581922,0.0,0,167.45908819581922,3,0.0,83.44966786504875,167.45908819581922,250.90875606086797
97,11646,165092,2,H,1228,160097.27430301267,165092.0,838696.0,0,16509.2,0.0,0.0,0.0,7412.630800000001,0.0,9096.5692,0.0,0,0.0,0.0,41.82378834421966,0.0,34.82465517873528,0.0,0,76.64844352295493,4,0.0,35.074530920109666,76.64844352295493,111.7229744430646
98,11647,290466,1,H,1794,30357.91126404872,253842.29,838696.0,0,580.932,580.932,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.708735762142367,,
99,11653,136243,1,H,1200,51378.12432591234,136243.0,838696.0,0,272.486,272.486,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,3.5364904438994333,,
100,11666,509027,1,H,2742,67599.80093465191,253842.29,838696.0,0,1018.054,0.0,0.0,0.0,457.106246,0.0,560.947754,0.0,0,0.0,0.0,53.29581547658976,0.0,24.836579272100302,0.0,0,78.13239474869006,2,0.0,1.6238128921776231,78.13239474869006,79.75620764086769
